block_number,timestamp,tx_hash,log_index,pool_contract_address,amount0,amount1,sqrt_price_x96,liquidity,tick
21478387,2024-12-25 08:46:59,0x25a0cac74095be1a96d977c45ab84948fac0b9c4ec7ed85f3dc7d4ae18445359,253,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.12E+016,-1.83481280202428E+022,7.40728717550923E+031,1.38556399172274E+023,136816
21478422,2024-12-25 08:53:59,0x76381d9f492fa1ec505df5ac61176c3e627d3569c323d48c2db3067e66a115cb,47,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4000000000000000,-3.46132818278942E+021,7.40708925273308E+031,1.38556399172274E+023,136815
21478455,2024-12-25 09:00:35,0xf2e28bfe993af272762ae6928f798342f4063ffcbe2e8e439f323ebb1e0a03a2,95,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.219E+017,-1.05395335232206E+023,7.40106262473328E+031,1.38556399172274E+023,136799
21478657,2024-12-25 09:41:11,0x49ddd17a8c496d149fc8f7294026d1e424c2a49ba2ed2cd269f1470b9754cf13,259,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.49171688214541E+017,2.2E+023,7.41351668235797E+031,1.38556399172274E+023,136833
21478714,2024-12-25 09:52:47,0xb13182363bdab7f2865bb83359e39c5ab0a0e2097205690cffb3626e1c7da232,136,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7E+016,-6.06484073532061E+022,7.4100487358014E+031,1.38556399172274E+023,136823
21478888,2024-12-25 10:27:35,0x6213aab4de02cb86a7b57e162ff8d1620b5d8b6b773496a047fef6b0841617fa,244,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3469375000000000,-3.0044109184542E+021,7.40987694008649E+031,1.38556399172274E+023,136823
21479377,2024-12-25 12:05:47,0x45dbcbc951e9d3e78f3393f5ea5652a574c4fa708f8f332a79ae468d918d550a,225,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.00299154345176E+016,5.3060504319566E+022,7.41288066089736E+031,1.38556399172274E+023,136831
21479557,2024-12-25 12:41:59,0x4cbfbd937cf3de8b39d30c06764eecee8287a847f7c8a1a216852d7c0de7d5bd,286,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1777922725372359,-1.54084077772227E+021,7.4127925538274E+031,1.38556399172274E+023,136831
21479620,2024-12-25 12:54:47,0x7430e37c8eb73bfc4fbbef48a2590ebed316c88531dc5659a70640ff0ca05de9,420,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4753256374548022,4.20314633310252E+021,7.41303049122121E+031,1.38556399172274E+023,136831
21479671,2024-12-25 13:05:11,0xa3e90eb244d6b07c7e399dbcf6137def2049a1a4b21242b5786ad8be602db8e8,144,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3740027936905361,3.30737185083709E+021,7.41321771940128E+031,1.38556399172274E+023,136832
21479719,2024-12-25 13:14:47,0x951fc2bdf344d703533e6f654ceca464403c7bf04ae8b468f1470d660d527ffc,20,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.30417186055203E+016,-2.86323002782011E+022,7.41158049112951E+031,1.38556399172274E+023,136827
21479778,2024-12-25 13:26:35,0xfe133ae4e000e8a0d7597156039414395c4c89123b5b02792c66ffcaba3b23a3,206,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.31548999767692E+017,1.16386E+023,7.41816902726909E+031,1.38556399172274E+023,136845
21479798,2024-12-25 13:30:35,0x5a68dac3873f30c64293d8427075b7cc11d9e06295c103d12c60e9ee229e4980,498,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.54454789907302E+017,8.50676884686256E+023,7.46632529518669E+031,1.38556399172274E+023,136975
21479805,2024-12-25 13:31:59,0x8ba54b69e645a006b3351b10289d7d415ff3d8756c4349ad8173548d55ed33d1,72,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5632042651642600,5.05245E+021,7.46661131111144E+031,1.38556399172274E+023,136975
21479808,2024-12-25 13:32:35,0x517467ca4c7e2f649f96a303bc2de9f1f755a564d4b403148bd7f61968fca742,55,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.44458983110722E+017,-2.1459263249999E+023,7.45434065449533E+031,1.38556399172274E+023,136942
21479819,2024-12-25 13:34:47,0x3345137e1c41f3d5aab9617ce7a567cb5bab43b52569ddcc06165146962b92f6,69,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4827759792783442,4.3170194E+021,7.45458503816976E+031,1.38556399172274E+023,136943
21479964,2024-12-25 14:03:47,0xf054853f4aac752792b550705605bcf75c55d88fd41f981464fa09e13f915026,98,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5848383921068038,5.2300483921877E+021,7.45488110782457E+031,1.38556399172274E+023,136944
21480410,2024-12-25 15:33:23,0x0e91869c0ec96baea9a93c6c1fc41a8d3d2fcdcc4d002755b84ab342c2f59754,121,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.29329042513517E+017,1.15761658733138E+023,7.46143430040907E+031,1.38556399172274E+023,136961
21480434,2024-12-25 15:38:11,0xe8494de183a2fa61f9ee553cf07a4a97fcded69c9e549770bd8f93e4a144a555,254,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.41920065763611E+016,8.44388789810538E+022,7.46621433070268E+031,1.38556399172274E+023,136974
21480580,2024-12-25 16:07:35,0x25be8c208d535e4cb1abf4ce0febc14ea200a96ce44f5f3944ffd88ec0079c71,86,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.02553618911898E+016,9.2E+021,7.46673513674881E+031,1.38556399172274E+023,136976
21480640,2024-12-25 16:19:35,0x1aa0f1332a28da4df4675343c5005fda0ffe1b472374b23d81884975709c6640,73,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.68204278850761E+017,-3.2296160034291E+023,7.44826781635748E+031,1.38556399172274E+023,136926
21480652,2024-12-25 16:21:59,0xd7ee51858248253a2b84dcdf9877c8d2032f0ccdafa5618225b061876ab5e1ee,431,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1718676183194561,-1.50375E+021,7.44818183018138E+031,1.38556399172274E+023,136926
21480661,2024-12-25 16:23:47,0x7b5fd4f88f08976374c79b0aa4ff0dff98e32b82d32c38d721753fd041a55931,236,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.13131060440995E+016,1.01E+022,7.44875358464506E+031,1.38556399172274E+023,136927
21480665,2024-12-25 16:24:35,0x80f3475ecaea7c2417900b8f6717f6634680951c20e3d4d5ee08d0b7d7761ded,141,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.73509853056817E+017,6.0409620149634E+023,7.48295107966456E+031,1.38556399172274E+023,137019
21480680,2024-12-25 16:27:35,0x7981ed5b3b398b693500515ad068041b72dbc3d708b45407873aefda94d81bc1,37,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.88384308589422E+017,-3.42094999999991E+023,7.46338968920029E+031,1.38556399172274E+023,136967
21480682,2024-12-25 16:27:59,0x95a2a35f6ada68f2d48a5a4d6f587159a9793534e36ef86a0aa667093815b77b,410,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2888361009213013,-2.53741378105541E+021,7.46324459692552E+031,1.38556399172274E+023,136966
21480894,2024-12-25 17:10:59,0xc06e62842ba94e0fab12989d69c6eb5af40362be94a5519ee93e42c4ce0b1baa,700,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2599476394747142,2.3299926E+021,7.46337649629872E+031,1.38556399172274E+023,136967
21480900,2024-12-25 17:12:11,0x9ee87749fdda952ead4c5c2f02844d6f6c17755de281abbb310c5443bae2ad0b,145,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.34399663430373E+017,1.20578961205479E+023,7.47020239325862E+031,1.38556399172274E+023,136985
21481014,2024-12-25 17:35:23,0x6a47d4e1ad095b05aac724c911a33b5116c988269d1220218bb2fa5e8cdb9a15,129,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7000000000000000,-6.16053350577094E+021,7.46985012677892E+031,1.38556399172274E+023,136984
21481351,2024-12-25 18:43:23,0xef29df2f6bec85546458ad3bdaeb450dba6c5774ed5b00b2cfb3d46fed5c2b82,215,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.00715146367728E+016,3.59901460684932E+022,7.47188750565645E+031,1.38556399172274E+023,136989
21481408,2024-12-25 18:54:47,0x08eb1ca2db2621a1c566715595c3e5ed400ff49e70b2a0f10a8b83bf78284903,442,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.11949339882097E+016,5.5E+022,7.47500102006263E+031,1.38556399172274E+023,136998
21481560,2024-12-25 19:25:23,0x898929b4a9003bc1ea8bce6ecafcd54a886cba6c90badf67aa7f9dac7da37727,183,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8500000000000000,-7.49018562537954E+021,7.47457272252636E+031,1.38556399172274E+023,136997
21481931,2024-12-25 20:39:59,0x8ec4952cc68615ff084c98d06d125006e724f1568411c2932f8b681cf9d728c1,322,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2523885406084761,2.26910962E+021,7.47470117535347E+031,1.38556399172274E+023,136997
21481952,2024-12-25 20:44:11,0x8d9584902de83754a1dad6d16c30fd424c754ff2dff291b8b7dd29481783c669,123,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.66502854893993E+016,-2.34794299943923E+022,7.47335859420496E+031,1.38556399172274E+023,136993
21482084,2024-12-25 21:10:35,0x94615ebe4dfd4332925b8abdff31a190fdf0b3b56349cc983a5a738474bc7772,155,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.72348053027041E+016,4.24657782739726E+022,7.47576255443088E+031,1.38556399172274E+023,137000
21482185,2024-12-25 21:30:59,0x823b6b5fafaf54aedce2a3f0ca2e5217c5bc49790da2dec41613627b8b7408c6,320,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.1119482473095E+016,1.00007851666667E+022,7.47632869240705E+031,1.38556399172274E+023,137001
21482425,2024-12-25 22:19:47,0xcb728c2be4705cdb107c0a8d0b06d1639f46828e0b5724d4c7392145521803a0,160,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3197400313535504,2.876E+021,7.47649150090582E+031,1.38556399172274E+023,137002
21482560,2024-12-25 22:46:59,0x8fd159a04c7483437e0867977afae24789edf91a432fa86cef647e09d44c4fcb,33,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.08642010128138E+017,4.5911412129751E+023,7.50248165419194E+031,1.38556399172274E+023,137071
21482578,2024-12-25 22:50:35,0x090ecaaf5833d5c86785433f3caffdf8b2aa5558107b0d5f1b7c871aae672159,128,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.12935805639722E+016,-1.0025E+022,7.50190841301798E+031,1.38556399172274E+023,137070
21482686,2024-12-25 23:12:11,0x0f806827a08fa363809895029662ca016b194847dcc03e07c2138148490aa795,29,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.32235678134022E+017,2.10653119574429E+023,7.51383334979071E+031,1.38556399172274E+023,137101
21482917,2024-12-25 23:58:35,0xc6ae2ae0f5aef6e15bc974ce40f3d501425480843f96a2cce31089964c038b36,344,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.2517738724352E+016,1.137344467E+022,7.51448012576301E+031,1.37928152813547E+023,137103
21483021,2024-12-26 00:19:23,0x94abcfd44035f4674f86c5ac0352f5a5365a7ecdd29c0242bb33d057edce2a0c,56,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7133810180408426,6.4825574246246E+021,7.51484877066374E+031,1.37928152813547E+023,137104
21483139,2024-12-26 00:43:35,0x5a1323a446e0b53198b7d7d15ff6cca830b9e73e48a9c7641690cfa33b6605bf,113,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.92505634846211E+015,9.020046E+021,7.51536171543914E+031,1.37928152813547E+023,137106
21483249,2024-12-26 01:05:47,0xda5faacc561fac6ceec96106ffe5b698ae7c60cdfd204bcded4c073d83b9afef,6,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.90588739355916E+017,5.3896196851333E+023,7.54601097442199E+031,1.37928152813547E+023,137187
21483249,2024-12-26 01:05:47,0xb666cfbda0ba8a869e6d9e7a731ca7a56573048884419840b67df153e67e05a9,11,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.42977048973042E+017,-3.07297380299997E+023,7.52835931572144E+031,1.37928152813547E+023,137140
21483415,2024-12-26 01:39:47,0x80ad1733fb97d2d52581e3d40851704065950230f584fd5cfe6556e8df1944f3,106,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.62860988362865E+017,-7.66777256415463E+023,7.48431438954481E+031,1.37928152813547E+023,137023
21483426,2024-12-26 01:41:59,0x1d73a72fec7843c75e3f91d11acfd9de4b343f99079bf04231357b0514af2b43,40,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.15301182289894E+018,-1.01407124700519E+024,7.45519014857609E+031,3.34426628704439E+023,136945
21483508,2024-12-26 01:58:23,0xdfdce49f21a9c3986798c8b581304dccb29ee168b665d88bc8ff11a8eaaf2cc2,183,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.6E+016,-1.40247169112115E+022,7.45485789257274E+031,3.34426628704439E+023,136944
21483588,2024-12-26 02:14:47,0x7885f71a92ee9357b373e93202a2639d715be9e6336332bef12a4b7f4567c05e,253,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.06224879958797E+016,9.5E+021,7.45508070403705E+031,3.34426628704439E+023,136944
21483713,2024-12-26 02:39:47,0x18b2f33495e53eaee81a09567839190b704970610401eaa2897d8ab5003ce954,200,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.80549825049512E+017,2.51109587137132E+023,7.4609701877014E+031,3.34426628704439E+023,136960
21483715,2024-12-26 02:40:11,0x1baa104c66eef91270ff199e23c7818b3e19c26a50092a4868c397eb169ce259,664,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.86709630199815E+017,1.67336760666368E+023,7.46489487703576E+031,3.34426628704439E+023,136971
21483716,2024-12-26 02:40:23,0x429cfdfeeddf900fd4deda9b7184c4da07b50a4ee3b5d1c8338fe38d55dbd225,275,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.36067033107557E+017,3.91507576006071E+023,7.47407723243543E+031,3.34426628704439E+023,136995
21483717,2024-12-26 02:40:35,0x80923b03106f1cbdb4a4427dc66fe9eb5b379f3a07325d86865da398506fc2c2,287,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.86383088013239E+017,2.5780710701806E+023,7.4865197143672E+031,1.37928152813547E+023,137029
21483718,2024-12-26 02:40:47,0x5df50a6573b06473870b6afab2c80c8fb45caaba93eb38a225f2c96d02d3b2ea,242,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.8514150516821E+017,1.67193956705417E+023,7.49602756682952E+031,1.37928152813547E+023,137054
21483723,2024-12-26 02:41:47,0x63bc4b38bdbf9b0a02cc27a1a66611bd9bbe4d7c661157c656a81ede65be28fb,66,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.30940184156995E+016,1.184077E+022,7.49670091828563E+031,1.37928152813547E+023,137056
21483791,2024-12-26 02:55:35,0x0562f55419378cefbde7fe46924c55e54309cb0b3b65854e1dee05056148131e,182,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.38204704637873E+016,1.25E+022,7.49741175830713E+031,1.37928152813547E+023,137058
21483849,2024-12-26 03:07:11,0xff4eb68d121e51139d004f48f23a1722f227a3efb8e37ad99c20138e7cbe13af,165,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.2107302562766E+016,2E+022,7.49854910234153E+031,1.37928152813547E+023,137061
21483952,2024-12-26 03:27:47,0x7b971c631bf54be57a549677d69ad0298d6d4fd2fab7b5b099167ed9b100b8a2,531,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.59456907534151E+017,4.1703863196203E+023,7.52226492235034E+031,1.37928152813547E+023,137124
21483983,2024-12-26 03:33:59,0xdf53e3b192f0766a62f8f831315417f9c8737728ce7df6d2781321047b2d0874,826,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.26992530040654E+017,4.81599094497004E+023,7.54965211520526E+031,1.37928152813547E+023,137197
21484026,2024-12-26 03:42:35,0xaa6e2c79ce6c2441071d6886a94d2a33deb68f95b14423565ab222d6c65a88a2,46,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4591306688090105,4.21123616666667E+021,7.54989159642184E+031,1.37928152813547E+023,137197
21484040,2024-12-26 03:45:35,0x9233bae6486e25935558e319d68d17020f4be24ed5f98993c15ec178591dbe36,246,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.7573050420255E+017,5.3019695607427E+023,7.58004241367424E+031,1.37928152813547E+023,137277
21484141,2024-12-26 04:05:59,0x59893b5d3f91917afd82c8c5d300543e31ed1b20b93ac91593042cbdc2a93e95,269,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.44838114439491E+017,1.3405042614739E+023,7.58766350940185E+031,1.37963931096446E+023,137297
21484384,2024-12-26 04:54:47,0x11daa8fdfce446af2c1c70fdeeffc483b0fc5adb49edff8fd7fdc1928334122f,218,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.1884085102084E+017,2.03053464910235E+023,7.59920759723788E+031,1.37963931096446E+023,137327
21484720,2024-12-26 06:02:11,0x704c878648d9097d3602ecbcb617980f100e642bd799361a5a55d9e16bda586e,333,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.06812165989638E+018,1E+024,7.6560600515466E+031,1.37963931096446E+023,137476
21484750,2024-12-26 06:08:35,0x401d60ba1fb9ee51c713ae0e8997c3ed0d6a6381ec4d11d282ebe1f29390b0f6,74,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.05217844038777E+018,1E+024,7.72143509183999E+031,7.32328545671705E+022,137647
21484773,2024-12-26 06:13:11,0x2625e92f409da3c94e9370baa71af75e4c057989fd958165ab89ecfc0a6c248f,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.02835572101227E+018,2E+024,7.93564463304306E+031,7.32328545671705E+022,138194
21484773,2024-12-26 06:13:11,0x5988d38721848057163396cf2e1100afd6122fc4a4e96497a3a6c2fc99d22a2e,7,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.7E+018,-1.65046302437671E+024,7.75708658899035E+031,7.32328545671705E+022,137739
21484774,2024-12-26 06:13:23,0x259c6976a1965691bbfe879893d8074127fb8e5184e1f3f71d7e0b3872f52dd0,31,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.2117093347994E+017,-2.09281999999998E+023,7.73444507323174E+031,7.32328545671705E+022,137680
21484786,2024-12-26 06:15:47,0xc0186c8e0e6964dbb25a86a7c0d99be03621a74428afcd88889d927417301e86,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.8243831316057E+018,1.8E+024,7.92723366031449E+031,7.32328545671705E+022,138173
21484786,2024-12-26 06:15:47,0xd1bd8d4607a0e55d00b54ce63b20e96714f2e6509b6a2fb61f79d1405c793b07,7,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.05E+018,-1.02608662613855E+024,7.81622479899139E+031,7.32328545671705E+022,137891
21484792,2024-12-26 06:16:59,0xc8a7e56134a33ad2a4ce3078b3fda7d1972846b867b5007b95c760b8803e49e0,9,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.49504895742583E+018,1.5E+024,7.97688195489369E+031,7.32328545671705E+022,138298
21484792,2024-12-26 06:16:59,0xdcfdbb598109cb5369fc4ed68882d3ecc0a5dfef21972218c784e24b8f9321a9,14,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.3E+018,-1.28194234499997E+024,7.83819292379711E+031,7.32328545671705E+022,137947
21484793,2024-12-26 06:17:11,0x4888a6f07e23d892b2563c3cd0972dd1112da7e3927005b97b87e59c74af973f,100,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.22610923498105E+017,-3.11255617989725E+023,7.8045192252484E+031,7.32328545671705E+022,137861
21484796,2024-12-26 06:17:47,0xde792d03dedd74fce9e8c6d52315a7dcd100fdf1c17231f20027432d882cc750,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.20445211417359E+018,1.2E+024,7.93304494997024E+031,7.32328545671705E+022,138187
21484796,2024-12-26 06:17:47,0x1b9a002f5f7bf99d8e0ad65ef4bcb9dadfab00f59864a9845ddca4da317a9f20,10,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9.8632288947477E+017,-9.66084548748999E+023,7.8285275116112E+031,7.32328545671705E+022,137922
21484813,2024-12-26 06:21:23,0x25a596fa16b58037f9e126bbf60ef1d44ca18aa21d8f523dd62bb522dd3e879f,23,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.49040081418302E+018,1.5E+024,7.9891846675135E+031,7.32328545671705E+022,138328
21484814,2024-12-26 06:21:35,0xae4d5fb150cd47c17fbb20592cfacb4557c6567e66f1bf04a5edf936027dc5f5,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7.5E+017,-7.4735097240674E+023,7.90833127917162E+031,7.32328545671705E+022,138125
21484836,2024-12-26 06:25:59,0x511949221bbb0b7e4306dde8d1c0882e28e8c76614ec67c0605ff4fcc96f5f7f,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.46076943972085E+018,1.5E+024,8.06898843507392E+031,7.32328545671705E+022,138527
21484836,2024-12-26 06:25:59,0x799b3f6b57754c640713a15e91f3f2e8b76a3e111f8b4b6cea992a4cb952ae11,7,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.1E+018,-1.11270217136382E+024,7.94860892920347E+031,7.32328545671705E+022,138227
21484841,2024-12-26 06:26:59,0x8df2d8c3d2974f0dd9c226dace623a917b6c69a6f35c62546b2a583f35a32d43,65,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.16152123712642E+018,1.2E+024,8.07713465392531E+031,7.32328545671705E+022,138547
21484842,2024-12-26 06:27:11,0x3778ca005344f761c235ed938754c90c59461176b6ca6198d8deae93f5ef1551,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.58513491542256E+017,-5.70287995437694E+023,8.01543711359383E+031,7.32328545671705E+022,138394
21484843,2024-12-26 06:27:23,0x71be02d8523c2e0632b2dc29554139d894bfe49006b54de50507c0dedd0c7f4e,36,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.19127578042272E+017,-5.22314408488894E+023,7.95892967429779E+031,7.32328545671705E+022,138252
21484847,2024-12-26 06:28:11,0x6e122a12af4f3ecf4da7b07e6fd20521d37c8152b0b16626a6c583f0a334a6a3,11,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.06339842483645E+018,1.1E+024,8.07674492195948E+031,7.32328545671705E+022,138546
21484848,2024-12-26 06:28:23,0x083c0ee3294299751793b867379a655f72f0a0978467f559d70cce7e89a325ac,55,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.22033866165329E+017,-5.33254105846426E+023,8.01905395359685E+031,7.32328545671705E+022,138403
21484854,2024-12-26 06:29:35,0xa7bd6b6f83380054c006770b7da7d0df4cefcb5f49f525490593065fc9d8444d,92,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.04904910530749E+018,1.10151543986955E+024,8.13703151209812E+031,7.32328545671705E+022,138695
21484855,2024-12-26 06:29:47,0xe6c8b5d17c5e3fb5692d983285bc70088e0950ca2f25e9c175caa96b0af4c02a,42,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.61914569011369E+017,-5.82241630276566E+023,8.07404074821384E+031,7.32328545671705E+022,138540
21484857,2024-12-26 06:30:11,0x6a4e972f87d90f56ff9f4a41e452d6e3d320a1facf14a45b39a845af805ad447,45,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.42409965792446E+017,-2.48405054802506E+023,8.0471666407281E+031,7.32328545671705E+022,138473
21484862,2024-12-26 06:31:11,0x6d146b6d87b17d294b32574e039e7929a196f5632e0efa25bf466afd7148864c,149,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.06038690572506E+017,-3.1125563E+023,8.01349294088004E+031,7.32328545671705E+022,138389
21484950,2024-12-26 06:49:11,0xdcc5c5ef49dd246c5c19d614ce99b6e19773ff05f22bf0c2a2cf359b7e9d0f5d,654,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.17833521356693E+017,1.21963946429342E+023,8.02666459030717E+031,7.26283342706781E+022,138422
21484989,2024-12-26 06:57:11,0xdb06b1232f6d3adb785d482423b88929ba19292cbe18eed1205c9e756710f1f7,49,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.92392580629807E+017,2E+023,8.04824006590247E+031,7.27083679269708E+022,138476
21484989,2024-12-26 06:57:11,0x1de4b99784a5d179b7e921b594ecdb00495a18ed5d897f74b36ddc286b335049,53,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.53252331709914E+017,-2.57817682212625E+023,8.02014643403067E+031,7.27083679269708E+022,138406
21485010,2024-12-26 07:01:23,0xf15b69c204a2ade135a95dce0321724a36492aa1cc79a1e26072bdbb07f5adf6,164,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.65987161149254E+015,1E+022,8.02122520781044E+031,7.27083679269708E+022,138408
21485057,2024-12-26 07:10:47,0x87e3489044bc3ca941094b97630afe9c25d360d73246ef48ac7193229f809711,355,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1E+017,-1.0138134399888E+023,8.01560777274985E+031,2.65937061639604E+023,138394
21485105,2024-12-26 07:20:23,0xd80633915eff8adc2aa0f957ac235e225bbdf21169c2386ffdeae22ee4c7178f,462,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.01698217823814E+017,-1.03013933666094E+023,8.01253877415769E+031,2.65937061639604E+023,138387
21485119,2024-12-26 07:23:11,0xb5a13f809894fb29b8dc9457a3853d6d38c70da69313bb0603ed9175c2b5b1ec,226,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3E+016,-3.03730581359258E+022,8.01163389780416E+031,2.65937061639604E+023,138384
21485161,2024-12-26 07:31:35,0xefa4769ffbb64cfd32bd1da58ad4aa1d4c3045ed07bb63598d9a1a4cc749191a,137,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.21554274702451E+017,-3.25122574400021E+023,8.00194782245881E+031,2.65937061639604E+023,138360
21485162,2024-12-26 07:31:47,0xf235d97f19e48c68368914225eeae28e13c4d96b55098c02bc0bee227acb8517,8,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.48969310372616E+018,-1.49602395479122E+024,7.95737816816367E+031,2.65937061639604E+023,138249
21485162,2024-12-26 07:31:47,0xdea28576b678fe770cc5d804ccd3df718fc863f09829dcbcc285a4132158bbc7,31,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.97480399825397E+018,-1.96772831608393E+024,7.93953581725328E+031,8.73760972382978E+023,138204
21485162,2024-12-26 07:31:47,0xa3bf4ee43cdb4316a8b5ca6535f169d2ccc14b82204c96842e33f7f28c1a84a1,55,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.25330649839703E+017,1.27191564210873E+023,7.94328722456712E+031,2.65937061639604E+023,138213
21485162,2024-12-26 07:31:47,0x0a6997559dee4bdc86c0556633b9ef7c19bbd831739ca4309f43cdb2b06baa32,110,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.46168077116116E+016,-1.45447212419492E+022,7.94285390717571E+031,2.65937061639604E+023,138212
21485215,2024-12-26 07:42:23,0xb770544bace71a54c0f6317e65fefb2b20229bcecfb8204fd71fb7375ed4cdab,178,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8977070298445821,-8.93201106600661E+021,7.94258780405343E+031,2.65937061639604E+023,138211
