block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21446665,2024-12-20 22:17:47,0x1ffa6a439f8b049e7661d80fda192bea50f77ffce65dd54365000aab1420ed93,5,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,-187680,-187620,253182647188115352806044847,9017743783615635978655869874,0
21446671,2024-12-20 22:18:59,0x0bf8f642493382fac29b04d3593c67e6582688d37403901f7ee0126a26f68371,272,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,72600,82800,61506924558875994132,242112997540624765,777456992431822873121
21446673,2024-12-20 22:19:23,0x2dae8264e343b8069e2f011019a2217d6ff9899a8115512176eeea7f412a8766,322,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,113546427388424238169997702,37888214798403391149588222,340284999999999999999999991
21446680,2024-12-20 22:20:47,0x0a004990da8d493a374a6854ae374b08707d727ed205d2e6b253b9a66770bc6f,214,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,-193600,138200,2926020836593835461099,36823690226833238026999882,49474643620938823
21446684,2024-12-20 22:21:35,0x466a0c74456f030116854c91864205f628ff086c834a2171944197a6a348e916,66,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,11800,21800,769114555511120453434605744045,0,900000000000000000000000000000
21446689,2024-12-20 22:22:35,0xe0356a9aa1de97f0d3682f3310b458378d84560896989028eb482f9dd042f665,368,0x11950d141ecb863f01007add7d1a342041227b58,-192180,-190020,1964188825779461854629197,1177394928376445266881642887,8735552408190990898
21446697,2024-12-20 22:24:11,0x7403b49534f8290f68be515a0cdf03fcad805021d12b7c44b09f24096acf4163,118,0x7f808fd904ffa3eb6a6f259e6965fb1466a05372,-80800,-77800,911174671813243518107,7210572467441114914685,0
21446701,2024-12-20 22:24:59,0x2dcaded06254d494ef50e421a4ef101d854fe6dd7c64e5f2273a48f0de19d12a,673,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,64800,66900,1073301294728228112833,0,3033414755360065796272
21446703,2024-12-20 22:25:23,0x8d58af6c8f2fef5cccd9ab1dd468159cf4ef9f3150682a4b81657a511ebcdd07,132,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,81200,305335396255119822090,781582156654757272,178490753886953562009
21446712,2024-12-20 22:27:11,0xf79687accc94d1643ae9845470c4d5db746b8b8b6f32acde2dd64a91bef3bd5f,104,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,-887272,887272,4459187586780210544,4093625553812183039,4857394422794102678
21446715,2024-12-20 22:27:47,0xa4360f8aac57bba5111bc287cfb8e9f5c40f4787221e7500706128624378b974,5,0x2818ea851dcfaeeb4633fc8aae08b7063d32e4f5,-119400,-119200,1372972786719722255155200,170631159827175350590473,34117696304037407588
21446720,2024-12-20 22:28:47,0xb36b05fcaace670b6540c9140c757b4006b1b30420ae8a8a9cbf365015e54a55,5,0x593974accc0ec830d8ce24e12f4629f05315c4ba,-30800,-30600,1137761961263578216398848,7931883334643223550,2451076714422688480489
21446723,2024-12-20 22:29:23,0x64ebc65fdb27c1b2d46145dd7e27fa50b26d3df4f217f23864eb9d1194e6ad83,280,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,82200,37078393052044849247,120000000000000000,0
21446731,2024-12-20 22:30:59,0x334a5b290d3bdae6f03e75560797dda752f0dd41e0bda7af81c0e2a94e3646c5,308,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78000,79000,6275567693559841839990,2520520974337775640,9234544980475268230754
21446733,2024-12-20 22:31:23,0xd76fe24b8d7616de70f6672c5e8c426088f58911b41bcc7868a592b052312e4a,5,0x593974accc0ec830d8ce24e12f4629f05315c4ba,-30800,-30600,1137684391263596386975744,4752174985202402388,2451058691923393189758
21446736,2024-12-20 22:31:59,0xf406ea3d5055c4a912ac6c4e1b176aa95b76415009da5cf7f62f48b6d4721e7d,488,0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd,-92200,-85200,24680938761748764994,322033437725830186513,48694885954581238
21446740,2024-12-20 22:32:47,0x6ca297fa0a715cd79cf63828d4c630ca3949d92c7047f4b777b89e95c732f7e6,12,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194820,194830,631829602918861669246,9728224385785,2558208519238809628851
21446745,2024-12-20 22:33:47,0x52a82dbd7b60fe0095d2f4b3ba80587f2d08c579e8d6718280eb972289302ccf,5,0x510100d5143e011db24e2aa38abe85d73d5b2177,-102540,-102480,3579740062895779115696128,729196300823108794161420,38022900177548823760
21446747,2024-12-20 22:34:11,0x9f3e2489d5ecb174aaea5a8ac0fb9e528b47670f090e65dc0975d36272c87dd7,13,0x93125c66f2e791d385d4bdfb1148b50cca1fa844,-303120,-294000,643754264859668423,900000999999999916062322,0
21446752,2024-12-20 22:35:11,0xbbea85871747d714afdbecf4e1359bf4838ad3a9a0bc85be047a9eb3c903af26,102,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,-60360,-42360,10503581038857116016,79999999999999999846,145664705742061611
21446753,2024-12-20 22:35:23,0xdcfb00f185b9dc27ade85c58d39c46d233a4af91e15b033b3c98b9d0330c311d,171,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77800,80400,148782047113025891696,260000000000000000,275171449048302687211
21446753,2024-12-20 22:35:23,0x425818d2ed7e2272ff69dd88a012af1fd86648200a720f19babb2e78f7cbd5d6,251,0x66bea722346efc72a5a2fc3d35abd7915547fea0,-203400,-199200,15399707504272777384505,13999999999999999980098872,107894980887727565
21446756,2024-12-20 22:35:59,0x03965d703982856b6a2b97add9650694668a70c263e868ed7b9c51af4af5bd7a,139,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-51240,-48840,14320721090302854184,10156529614523367055,68472394302240412
21446757,2024-12-20 22:36:11,0xe4035654b5b7f414648527fc1840e6aa246b86db72aa8be84651746716b895f7,200,0x408a625596f47314e1fd4a6cbce84c4a8695ba3f,-274560,-272100,471871891220041,49999999999999829416,0
21446761,2024-12-20 22:37:11,0xf47dfa970daebc51d6436fe79a8e5bc5c8cef9cf718018370b4e3aed6e9db8e2,115,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77600,79600,1089767173052203222256,1105828569246736222,2545746505896041965386
21446767,2024-12-20 22:38:23,0x24aef0957599bfa53f5cc0f56acdc558d16caa5992171148c393ab18b59912ea,279,0xf2c58f4ee58c9ddc7de4884e02f3502a6a3ba7c7,-887200,887200,40534779661525,700000000000472,2347240517439
21446772,2024-12-20 22:39:23,0x4bf279e76408e946984e2e965cacd4dbf9aeb64ce891b3287f4a6b6f91675b0b,2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194840,194850,335813191002216333312,8789625418348,312158135279880828771
21446778,2024-12-20 22:40:35,0x3c0fe163730409c83e475f8d12ab2cb7ddda59ef15729de340781d61842b8f48,28,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,242100,263580,1206470274025499,0,419999999999999906116
21446791,2024-12-20 22:43:11,0xcca29c223bbb3059f6155a7c22ff2b61387ede1d27e52bb2bde337da90318cc9,225,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,50014957152101,49999999778660324645,50029919
21446795,2024-12-20 22:43:59,0xfde879e20f841d34044b3390a02b0d03d3af2df3d35dbfea0ac78b9a2c000af8,107,0x6c063a6e8cd45869b5eb75291e65a3de298f3aa8,-138180,50760,2026173443554192112655,1250249524796242637,25435999999999999992834
21446796,2024-12-20 22:44:11,0x870cfb8b4e8b172dde2629fb2d950ff259fdcffaa1bde3419559c1154a70dd77,6,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194840,194850,512325269126331859719,9698776423895,1550105233818452555837
21446806,2024-12-20 22:46:11,0x09d0adc9987d1908d71de3c437f1246ca919335ee2eb4927e00f9470dec38995,406,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-887200,887200,41812758505968704430363784,1418413092999999999999999671,1232579410403438965305284
21446807,2024-12-20 22:46:23,0x088cbfd017842822db46b3cef937b909e5605520cc7274ee27acc91a6d8c1215,5,0xfa6e8e97ececdc36302eca534f63439b1e79487b,515,516,2198271569166336,17458135049,94395218901
21446811,2024-12-20 22:47:11,0x553160dacbbc072930d8f74be265d69ca7292c67e30e9c6f7ff4f66e6c259cdb,27,0x3416cf6c708da44db2624d63ea0aaef7113527c6,6,7,218801869054245026,7416319440121,3521841449536
21446815,2024-12-20 22:47:59,0x2cf0176becafaabe628cafbfc2836c1a22eecc5c09c833c9be2f7766867068d0,54,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,16655923311976226360210519326,5560033678169999999999999999,49895341904788889900600140217
21446820,2024-12-20 22:48:59,0x64adac743312fa3ce97ed5052f276f99c3acd521c36929dabb3c02a54f1f8190,207,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,78800,5138751290017811791872,1004556457703431330,0
21446823,2024-12-20 22:49:35,0x9c45ad9c8bed96f0f4b351e79b9233888dc16680c6a33a9fbd0ff2eccfe6818f,12,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,69200,83000,257535400260956809274,979608369116746412,4966135367644993759258
21446828,2024-12-20 22:50:35,0x595a476fed963199c8a2bd9f6696f07493cd7cec8b57926888364766aa41f154,106,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,72400,887200,15816713302723678496,310000000000000000,216544170726776897547
21446829,2024-12-20 22:50:47,0x4241338a30376872c7c93a57ede8fdcf2a6ecba413afef0e9a4eefe5e2a2c4e5,394,0x14d725edb1299ff560d96f42462f0234b65b00af,3000,6600,142444694319224904638211087223,10625661397512867108453048116,14011619811035445866246614196
21446831,2024-12-20 22:51:11,0x7219e8f2783d11bbb5487d54c518a570ddcc32d48958bbeb11400a9e640012a5,344,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,-84660,-79920,1413412580017601150989,0,5485246047565172537
21446851,2024-12-20 22:55:11,0x5ec920431992811775885833224c96091fc91ad7ef0465a5197980f789813968,244,0x21edad4d801974a824404e4ed4b3bd95ab876b34,134800,137600,64704822775800682542936,10000000000000000000,0
21446856,2024-12-20 22:56:11,0x6b4dd41d646d4c3a63830709d1e09770be0141a7181d8b148c94cf1bab844e36,133,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-198060,-191160,56369375108675,159999999814402978,496721595
21446857,2024-12-20 22:56:23,0x402aa0f66f350b40e14b71c880910955c3e327f0aa6e1ff213f32a3575f3d170,47,0x23655ec96b201bf1574316783f3d943a955ce5fe,-28400,-28200,40326049785148990717217,26287720219886396765,96397868554824481781
21446857,2024-12-20 22:56:23,0x2c80d5dd4ecb7fc008ea9cea83f1b5ebdfc385fafa38810907e883eb0ce569d8,260,0x190284e0ee119881094d75d804317d8cb378e807,-197400,-197200,3554799952071888311652461,200995195449955710862841441,1300894427291274811
21446865,2024-12-20 22:57:59,0x8c21fc56f145e18d0d2442b06f71f660d9b1fff2e2ae9f76042d0622d701cefa,222,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,79200,2722105319954930185554,1499635905551010642,2953263834067566943991
21446880,2024-12-20 23:00:59,0x12ac3e606d81a0c79f62878834ef04c9dbfccf77ecbdefb14918ea46f3fa64e3,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-123060,-123000,2888535518422299561689088,2367458819788468931426558,7701095787561004319
21446881,2024-12-20 23:01:11,0x0886aac0be52342c92626c85f2095bc0c887fab999c819baa5a5c29fdf2f70e0,225,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,81400,8752581242059477785894,22231595305499129926,605397410005400642311
21446884,2024-12-20 23:01:47,0x317af6e5fc41790cbf7f344c0cb576d9b4c1fa814ea5df50772ccbcb4781438f,24,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-72000,-70800,450747785308361158395,540365963137478295391,321954079764714685
21446900,2024-12-20 23:04:59,0x8fcd36dad4a958a0bef86cca69c333494be29967315a6bb6c656822ebf604d33,209,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,-213400,-211600,4568575655336287042306252,0,10000000000000000000
21446905,2024-12-20 23:05:59,0xa8543f83f32f41acf4115b3f1866215e2a6efe0880b3904454270825e3eae554,151,0xa7600c4fbddb57e44018bee74a5f6b636cb68352,-289000,-281800,2156499783925444,352118171187846631764,314638897
21446909,2024-12-20 23:06:47,0xa5596c633fc506f64795c58f1328c4b806e0830d9b7272be7912c3a966680d71,89,0x7b3ed3a3444144ff526554d5f4aa463d1759f51a,92400,92600,6864460171892496967814,0,7000000000000000000000
21446917,2024-12-20 23:08:23,0xa3b72818b3d4172b5cb1dfdd624c212141a8ba4e281b11f27129edd8c250a499,460,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-23,-20,26932320276207,3604079626,438907756
21446919,2024-12-20 23:08:47,0xd41a38838d64631d7c5bf254e76ba5a7f3016ce5dd19fb3dc84f3c7d2c2e3f5b,13,0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f,-73020,-72960,388426238014743960879104,18000,30306081949873241997
21446922,2024-12-20 23:09:23,0xfd0dd715919766d74229017940540f4b4a7efdf632ab93124979d657fabfc7b9,5,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-71400,-71200,332993639217057750843392,3306038721174611383963,91565627817004085030
21446922,2024-12-20 23:09:23,0x3af19fbbb776140a8f477e960da2840e0b566f5541bdb1ae18b0e2e99abac11e,41,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,-188940,-188220,1218202942731193103583592,267305336313456473306800643,1766347396532759870
21446928,2024-12-20 23:10:35,0xb7c000fe54086c829b834c37afa53782677901a7c5b0167792a287e11988c28c,183,0x623349c7e7dd9ef5c3cb857323a67b6fe5007245,-887270,887270,247662108425420478867,471819384228651715469072,130000000000000000
21446930,2024-12-20 23:10:59,0x2d2aa717a86951c01e17d712dac512d2ff541919753e5622aa32653a1c189374,209,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,75200,81200,44834553003509097568,106670508515717841,358569210866468449145
21446933,2024-12-20 23:11:35,0x6ed705c8e1726bce4ae5aab253ffc0e345b07cf315f24010b9a4a94cf663ffd3,581,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,-115140,-59940,9508145418183757815,237820718102659260572,181069493628275557
21446939,2024-12-20 23:12:47,0x5481133fd83854dfd203fbc61db1b2a3357a0ca6308a6e5bb28f9df19ad9ee16,9,0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,-109000,-108800,59572696010633030664192,61207417113299645542602,1424725382766924822
21446942,2024-12-20 23:13:23,0xa9dd6f7cc45a0fd04774d5dc94d1ca70b0d85d812a054023cdcd70db6c119707,52,0x0c8f981efc57a1477db1e606a48630789e921b42,-147600,-142200,790960432105149131056415,299999999999999999999997957,0
21446944,2024-12-20 23:13:47,0x71a414230587fedf4bf6db4f148d0a147ede10ae696e5a2017d386415b082746,264,0x73ab0dee82204d67feb0d015c815f5d210f4d189,-292400,-288400,1375940778228118326,557149999999999980195645,0
21446947,2024-12-20 23:14:23,0x2764054ff5811aa3558c8a025a39c43e07aceee02ee1ef7ca2294d01f6245ee2,5,0xa04d13f092f68f603a193832222898b0d9f52c71,148600,148800,364493855568953344,684725050169,4195423344816915647
21446948,2024-12-20 23:14:35,0xf93b0f195529cdfbc7e5ac4c5e3fc7d0f70d4a5539f1dd3fb3001b52b1cb0209,192,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-25,-22,3097485860802,183352013,281115809
21446951,2024-12-20 23:15:11,0x8830b453f5c6735c517fcdda79ad855b849c3f1e1f3667fd90b53460bf90f55f,228,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,320592812183858244364865635,107159009746522990049069845,959133081455985761610907947
21446956,2024-12-20 23:16:11,0x3a899e3037f231d6c6dd3d993119d83bf41da74d9be643d88b958abae60336fd,8,0xc7cbff2a23d0926604f9352f65596e65729b8a17,-123800,-123600,437871670121535564152832,776645026878621267098805,5703889718954389602
21446962,2024-12-20 23:17:23,0x7e11ae36d478159dae1f35ddb67197898416b63054d09ed54551f38697067540,83,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78000,79400,85342119848146527518,60270654355170364,142592108871857382809
21446963,2024-12-20 23:17:35,0x3dbeb090a84fab4f29aef22ef57dda462dd33b51661bf429bbd5c16684139c61,8,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-71200,-71000,8579280332630362372964352,4791276567785636879850,2448445097060273044091
21446964,2024-12-20 23:17:47,0x7c088ded67db450360f3553211ef0f7838d3f859907ec25ef5bb1f513545c0ad,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-123660,-123600,377973055924219125170176,498872521783009998765148,210795936850701665
21446967,2024-12-20 23:18:23,0x324cdc602321b246e85ad9b05d7f37864a8a33f81a53f78ddf1fd9e70175efd7,111,0x120ffad35bb97a5baf9ab68f9dd7667864530245,-158000,-152200,1232226847956512966808,499999999999999996985969,51474873546155010
21446985,2024-12-20 23:21:59,0x263133feb3ac60e38761fe335f14f990c582ef1fb42c90c7af67cbcfab49369c,196,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68460,69480,3172176998,3476021,1593950784
21446985,2024-12-20 23:21:59,0x256fe3f899c4751d514ddc9c944246086fd2599ebc62adb91049a527a9a406c5,588,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,73400,86200,106348900919032124190,664292214736547999,1229509757588068941517
21447001,2024-12-20 23:25:11,0x0ab3848c5cd49b1819a09353f88b194641276ad044e60b0ac6556285ece05621,268,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-24,-20,11010103708477,1880798603,322769320
21447005,2024-12-20 23:25:59,0xea1d7c20213b5e0ced7f30060ff95a2faa728af6d4522e957d343ec86d811e20,18,0xe0554a476a092703abdb3ef35c80e0d76d32939f,194413,194415,25550766529845986246,12495675143,39077226075256600020
21447009,2024-12-20 23:26:47,0xa379988e8308bea7f152f06bbcc9c84b552b2681366299122e78d9fb9a96df1b,2,0x3b685307c8611afb2a9e83ebc8743dc20480716e,-81800,-81600,3111778809351493571553039,290194794425439849757823,440722859543592650153
21447009,2024-12-20 23:26:47,0xe28060d608621e9d09051352c48345ecc69a9dd233b7138d3c913c0942891a1c,157,0xede8dd046586d22625ae7ff2708f879ef7bdb8cf,-138180,-39120,7884195054505984146,256618505605005844465,191124414660919409
21447009,2024-12-20 23:26:47,0xbfdd65ec311599e3cc952adf01eb1a91c95fc42cdef9d6ed41f4d4a3bf660c5e,191,0x30ea22c879628514f1494d4bbfef79d21a6b49a2,-770,-200,99583800408051895292288,2684510832094700243739,207146163421001555599
21447009,2024-12-20 23:26:47,0xbfdd65ec311599e3cc952adf01eb1a91c95fc42cdef9d6ed41f4d4a3bf660c5e,200,0x30ea22c879628514f1494d4bbfef79d21a6b49a2,-770,-200,132324882455585820,3567122150913172,275251512931749
21447009,2024-12-20 23:26:47,0x1525758eaf39fab5c6118461c2e798825cda52cac4a1f7600b335cf73a359b7d,536,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-25260,-21660,73231412361800323459,21561528747427303423,1836557414951505333
21447015,2024-12-20 23:27:59,0x6ef4fafadef7a0a0306b19f055a5728ff1cfb396fe23625d99b6cf1dd748fbc5,167,0xa2542303c9a01c011da9106128d9b0838e6c3e57,-887200,887200,2349404176904470,78852856949374,69999999999999900
21447017,2024-12-20 23:28:23,0xe95f81b1d1b2bb73b93c48a5570e8ff4a0411d96533fe59be35bfe3c24a83531,277,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,11800,22200,650271796629505642787759119764,0,800000000000000000000000000000
21447017,2024-12-20 23:28:23,0x642c56799ddae76084c1f2969b6376ef6aac9ea37892eec184cfa997b5ce6fb7,327,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-24,-20,9306404615624,1863236199,0
21447026,2024-12-20 23:30:11,0x8be865260fcec6c9fd2eae655bf584a5ff2d8135b45d71037a6ff4fc9e5e03ef,159,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,1195,2230,174456020135211701567,4093299643745019800,4850682662169023771
21447028,2024-12-20 23:30:35,0x86f8962b276007484974a67bfce81864925b701704c93b5eb2932c21d0519b69,10,0x6981449ddaa030f83bc5ac9fde1c19544521906e,-166400,-166200,47242558618083572993490944,52119649112257421661371341,112543585314201485147
21447035,2024-12-20 23:31:59,0xe25d86e397e442a861b62b79ef9ada48ff21a5746bc6d93efae1d43dcb8b3188,16,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68760,68820,150976809760100,5850945423,8422004943217
21447036,2024-12-20 23:32:11,0x3aedf4113607bb7527d442ffca574da930016e983d3a1021d55581d92e7a6817,29,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194780,194790,369743477199581438872,8733029565791,622752113034433645078
21447037,2024-12-20 23:32:23,0xaa33d1bce5b0144b97d435c236c9463cd9891177a71cb7a2fa2195be38211b23,20,0x931eada8660b7be954eec2ac6d992aec08bcde88,-188800,-188600,27442477884375198712463360,281730322043700590187148112,20114164284760816310
21447038,2024-12-20 23:32:35,0xcadd54bca839fbdce94a0c2eb0a3c5dcd26b6c5570b79934119d4effebd69919,2,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-49980,-49920,1639884892009269691416576,50446981489587584568634,63013161307954398441
21447041,2024-12-20 23:33:11,0xecde1915700d9202dfb01e6211f01a088c4576040946e0d050d7cd4ffe4d5d32,54,0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f,-72960,-72360,1409400060244261069810,1322937161789902923930,188304364268261001
21447044,2024-12-20 23:33:47,0x7f9563a543f38b268ce04acd37cf95abc078795acd6aeacbb9a2a2ec3c55cc77,73,0x97a5a0b2d7ed3accb7fd6404a1f5ca29320905af,-59400,-58200,945558759491328601851,0,3000000000000000000
21447045,2024-12-20 23:33:59,0xe8fb8c05358f6ab606d2f8202e807832ce0d3e61e89a7fed15a262c7c7fa6091,169,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76000,80200,5498011573918014742858,9652048047259568379,30664051056363658291965
21447047,2024-12-20 23:34:23,0xeac82f5774a62c517f91fc318b7d2e356f9bf44b204036c5105ab1255c0d3949,12,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,262700,263610,45855402170058103,0,1080115426915716406108
21447052,2024-12-20 23:35:23,0xc0913ba1bd33ed44eaaaddb52466856c2bef65d31eb4957f48b906d24d7845b8,207,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68220,68760,5009414158090,0,4152496505835
21447052,2024-12-20 23:35:23,0xdd8f8a071b28adee5d5d5f7fb433179bffd2d1aad27131548ce0e7c37d39e310,244,0x5f13bf37407c7c79e0bcd39dc220e176e07443e2,-114360,-83520,50510744215343646286,12077998947625959302408,0
21447056,2024-12-20 23:36:11,0xa446e8408727549d933c7b5b0a72e08ed1da6029260aad3cd64b21592245b83a,281,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-73000,-68800,139589542547395641911,544700227099071510013,350000000000000000
21447068,2024-12-20 23:38:35,0x3164d6dd2dbb951d85d6f6593152b68313217de1ea7d1101a5b146ba52379925,155,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-73400,-70800,42048039686657987093,26178352673021266113,127084421396154088
21447069,2024-12-20 23:38:47,0xe2dd85cac66baa1488079228c0f24e5280ccbf6afc84c935ae9b2d37203d0d7a,188,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-74200,-70600,444282607526647501015,428935231802984548062,1786657447754451916
21447074,2024-12-20 23:39:47,0xd23da5facde83612e8a111c9f2fddb8e4e5d1d01d4a52261cb48671d2a086bc7,63,0x2a216495584e406c39582d3ee583aeda937beba6,105200,119000,12477199961687579076228354,16000000000000000000000,807369909625449651923947694
21447081,2024-12-20 23:41:11,0xb26715c806c0baf81e1cc88ed552ba226bc95524e35d351e393ff77308e90d91,35,0x23e69072400205af17cf98ab6abcaa41962e9f7c,-887270,887270,19070683616010006,1454763894321793357048541,250000000
21447081,2024-12-20 23:41:11,0xc3a363f2f569e9a0ccb8a235c105b56262ab4cc1b57427c1479a7d19b2726e86,54,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,16497228103493053853883752700,5431236103679999999999999999,50109870000730901892824738673
21447085,2024-12-20 23:41:59,0xed8c2b2ec38ccbe7a778341567218e536602efe275d3ee8aa7cdaa90dfd79a7e,77,0xe931b03260b2854e77e8da8378a1bc017b13cb97,-230200,-54000,17721551418241545760,1399999999999999994043,188595155120192827
21447091,2024-12-20 23:43:11,0x8dfb1064e205f853f89bc9f62434fda73191c6393e638e3a7b6d273bf3cb7b48,42,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-23460,-12000,1687676900655337130,2378644681492071348,0
21447092,2024-12-20 23:43:23,0x7e4119207198528c0041bc3a4954fa2d36f8c7b63b8230788d86984ab6c64ddd,6,0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,-108800,-108600,64359466759134594210126,73733343497989145346190,1397285467840852590
21447092,2024-12-20 23:43:23,0x6f308068ca50de57aa8c2366f2f4645bae89eff79823e0b782545f46a35b30b1,148,0x435664008f38b0650fbc1c9fc971d0a3bc2f1e47,-276350,-276323,188375535934968094744,18974452735635893667699,235161248924
21447100,2024-12-20 23:44:59,0xb16c45df592dd0be76bda865dfea5531b9ca9b48388a3e6562d9f7e3fa61daa8,115,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-123420,-123360,390804511144497759786106880,1144443493010608155739185,2448626505339524977605
